accX1_avg,accY1_avg,accZ1_avg,mgX1_avg,mgY1_avg,mgZ1_avg,accX2_avg,accY2_avg,accZ2_avg,mgX2_avg,mgY2_avg,mgZ2_avg,accX3_avg,accY3_avg,accZ3_avg,mgX3_avg,mgY3_avg,mgZ3_avg,accX1_stdev,accY1_stdev,accZ1_stdev,mgX1_stdev,mgY1_stdev,mgZ1_stdev,accX2_stdev,accY2_stdev,accZ2_stdev,mgX2_stdev,mgY2_stdev,mgZ2_stdev,accX3_stdev,accY3_stdev,accZ3_stdev,mgX3_stdev,mgY3_stdev,mgZ3_stdev,accX1_median,accY1_median,accZ1_median,mgX1_median,mgY1_median,mgZ1_median,accX2_median,accY2_median,accZ2_median,mgX2_median,mgY2_median,mgZ2_median,accX3_median,accY3_median,accZ3_median,mgX3_median,mgY3_median,mgZ3_median,accX1_min,accY1_min,accZ1_min,mgX1_min,mgY1_min,mgZ1_min,accX2_min,accY2_min,accZ2_min,mgX2_min,mgY2_min,mgZ2_min,accX3_min,accY3_min,accZ3_min,mgX3_min,mgY3_min,mgZ3_min,accX1_max,accY1_max,accZ1_max,mgX1_max,mgY1_max,mgZ1_max,accX2_max,accY2_max,accZ2_max,mgX2_max,mgY2_max,mgZ2_max,accX3_max,accY3_max,accZ3_max,mgX3_max,mgY3_max,mgZ3_max,accX1_mad,accY1_mad,accZ1_mad,mgX1_mad,mgY1_mad,mgZ1_mad,accX2_mad,accY2_mad,accZ2_mad,mgX2_mad,mgY2_mad,mgZ2_mad,accX3_mad,accY3_mad,accZ3_mad,mgX3_mad,mgY3_mad,mgZ3_mad,accX1_accY1_cor,accX2_accY2_cor,accX3_accY3_cor,accX1_accZ1_cor,accX2_accZ2_cor,accX3_accZ3_cor,accY1_accZ1_cor,accY2_accZ2_cor,accY3_accZ3_cor,mgX1_mgY1_cor,mgX2_mgY2_cor,mgX3_mgY3_cor,mgX1_mgZ1_cor,mgX2_mgZ2_cor,mgX3_mgZ3_cor,mgY1_mgZ1_cor,mgY2_mgZ2_cor,mgY3_mgZ3_cor,accX1_accY1_accZ1_fft,accX2_accY2_accZ2_fft,accX3_accY3_accZ3_fft,mgX1_mgY1_mgZ1_fft,mgX2_mgY2_mgZ2_fft,mgX3_mgY3_mgZ3_fft,accX1_accY1_accZ1_entr,accX2_accY2_accZ2_entr,accX3_accY3_accZ3_entr,mgX1_mgY1_mgZ1_entr,mgX2_mgY2_mgZ2_entr,mgX3_mgY3_mgZ3_entr
-920.14108,-98.8139,-218.08842,283.84,169.3824,-182.2208,-864.52128,163.05178,-312.4176,260.896,126.5408,184.1344,216.96236,-813.05436,-526.56908,-234.0096,173.5808,-55.7248,60.277975317,148.17519392,72.121274136,44.203202056,65.3646647834,34.4345670419,39.2119752668,134.107981833,55.8988450242,31.4386768169,47.0453617625,12.952387295,18.6328334203,21.5880148293,20.6208586444,4.86738408593,1.78875134102,6.70780149975,-940.071,-39.284,-259.7075,309.44,137.92,-168.64,-869.25,224.8765,-293.6235,275.2,113.92,178.72,215.208,-816.729,-520.879,-232.64,173.76,-59.52,-986.736,-474.336,-293.349,173.12,99.84,-255.04,-937.631,-165.615,-434.076,196.8,69.12,169.28,186.904,-852.658,-567.361,-241.6,171.52,-61.76,-745.359,81.801,-47.885,314.56,303.36,-146.24,-759.45,302.621,-237.168,288.96,211.52,208.96,261.568,-762.5,-496.54,-226.56,176.96,-42.56,22.3565,78.1105,19.1845,5.12,38.08,21.44,10.9495,54.595,38.857,9.76,32.64,5.28,12.9015,13.298,20.557,2.56,1.6,2.24,4189347.72461,-7232905.88421,-8821633.06019,10225131.1669,13448959.5158,-5720337.46083,594340.062737,-2192863.22518,21393899.7104,2264925.3888,1578702.848,-2031234.4576,-2512521.4208,2381887.488,653100.9536,-1655599.7184,1195205.4272,-483998.3104,2804331.46038,2682704.68198,2959930.49598,449616.494592,364062.584832,264203.778048,0.110477123795,0.110477123795,0.110477123795,0.055517087629,0.0534653937903,0.0550422512259
-938.39106,4.65064,-281.94322,314.6496,106.7904,-148.9792,-867.02106,273.15922,-267.8571,286.4512,77.8624,172.8256,205.03686,-826.55244,-507.32724,-233.2736,176.0512,-58.7584,13.3028634969,47.3344066783,25.1319984898,2.09939511288,13.6174254483,8.20078528923,7.88346791053,30.7072121524,16.2540415027,4.49613551397,11.8241519882,1.7313626541,10.131347553,11.5126763338,5.90341801183,2.2174776301,2.45326283957,2.27797748891,-936.472,6.039,-285.968,314.56,99.84,-146.24,-866.0475,283.65,-272.2735,287.68,70.72,173.12,202.825,-828.258,-506.3,-232.64,175.36,-60.16,-964.349,-181.719,-317.993,309.44,94.08,-168.64,-898.652,186.599,-298.839,279.36,65.6,169.28,186.904,-852.658,-524.234,-237.76,172.16,-61.76,-908.534,89.548,-219.417,317.76,137.92,-140.8,-856.013,313.54,-237.168,292.48,101.12,175.04,229.787,-787.754,-496.54,-230.72,179.2,-54.72,7.3505,29.524,19.4285,1.28,5.76,4.8,5.2765,9.821,11.8035,1.28,5.12,0.64,4.636,4.453,2.9585,0.64,1.6,1.6,-209629.333267,-11839448.9325,-8469442.83628,13222655.9202,11611157.1246,-5202969.71757,-73234.612193,-3648460.46689,20965476.5781,1678943.0272,1112785.92,-2053400.4736,-2343153.4592,2475111.6288,685387.1616,-800898.8672,673517.1584,-517109.4528,2889421.55648,2698074.53935,2948640.04422,398581.37088,354445.664256,266637.815808,0.110477123795,0.110477123795,0.110477123795,0.0554008900068,0.0544771237955,0.055483612445
-932.5985,13.67132,-303.82148,315.9936,96.0896,-142.5472,-861.8507,287.59914,-275.7078,287.584,68.3136,172.8256,203.56554,-829.20716,-505.79736,-231.872,176.64,-57.4016,6.24353103059,28.1901100902,9.15368723573,1.5389837686,2.93566821014,1.59770715715,4.84080642146,10.8110643325,14.1223365843,2.6552288037,2.85589198675,1.58435874725,4.57358474377,4.24526974578,2.90676514882,0.775958761791,2.05897061659,1.85808434685,-933.0255,12.688,-305.4575,315.84,96.64,-141.92,-860.771,287.493,-276.9095,287.68,69.12,173.12,204.045,-828.624,-505.69,-232.0,175.36,-57.28,-946.72,-32.025,-317.993,313.28,93.44,-146.24,-874.923,266.448,-300.059,283.84,64.32,169.28,194.407,-840.702,-512.888,-232.96,173.76,-60.16,-920.307,89.548,-274.561,318.4,102.4,-140.8,-854.183,313.54,-240.584,292.48,74.88,175.04,213.927,-822.463,-500.993,-231.04,179.2,-54.72,4.514,16.5005,5.7035,1.12,2.88,1.12,2.5315,6.6795,6.222,0.96,1.6,0.48,3.05,2.5925,1.9825,0.96,1.6,1.6,-637901.087863,-12394354.9126,-8439434.62713,14166135.3515,11878755.3625,-5148367.58497,-201449.380826,-3959199.01126,20970469.6615,1518254.6944,982248.0384,-2047926.8864,-2252235.0592,2485011.3536,665517.1584,-684929.024,590350.1312,-507018.6496,2889455.43864,2705563.31493,2954705.40579,388255.229952,351773.128704,264808.654848,0.110477123795,0.110477123795,0.110477123795,0.0549595287877,0.0550422512259,0.0556964400353
-933.30976,4.77264,-306.80072,316.192,96.8576,-141.4912,-861.29438,282.95094,-287.78336,286.1184,70.464,173.6448,211.61022,-828.97658,-505.81688,-232.032,177.3184,-59.1744,12.2978926513,16.6977249346,6.55558165242,1.61306664462,3.59623055991,1.36270413517,9.86821711535,11.1165514318,11.8476734573,1.55539751832,3.81001627293,1.26026384539,14.758674823,7.78175725679,6.88063603351,1.21642097976,2.57884265515,3.2732981288,-933.117,5.1545,-307.6535,316.16,96.64,-141.6,-860.4965,284.382,-286.456,286.72,70.08,173.44,207.095,-829.2035,-506.056,-231.36,177.92,-58.88,-960.567,-32.025,-318.542,313.92,93.12,-143.68,-880.047,261.507,-316.041,283.84,64.32,171.52,183.915,-841.8,-523.868,-233.92,173.76,-64.32,-905.118,38.979,-292.434,318.4,102.4,-139.2,-836.859,300.974,-271.328,287.68,74.88,175.04,244.488,-808.25,-489.098,-231.04,181.44,-54.72,6.7405,10.8885,4.1785,1.6,3.2,0.8,3.9955,10.553,6.771,0.96,3.52,0.96,5.917,5.734,3.355,0.32,2.72,1.92,-219835.399976,-12186704.7681,-8770269.07574,14315019.3523,12396122.276,-5352410.31674,-75599.303972,-4068387.54409,20967545.242,1531369.5744,1008122.0608,-2057274.5728,-2236986.88,2484132.6592,686574.592,-685250.8672,611847.3728,-524752.1792,2897068.78749,2715209.49765,2964472.46661,388187.78112,350999.863296,266403.354624,0.109677123795,0.109677123795,0.109677123795,0.0550422512259,0.0554008900068,0.055483612445
-931.91164,12.12558,-310.03982,315.7184,96.096,-140.8512,-858.81778,288.84232,-288.57636,285.8688,70.8224,173.3888,209.81926,-830.29296,-504.32848,-232.6592,179.7184,-61.4464,12.8157650037,13.104460015,8.39638257511,2.23898491286,2.9253321179,3.40126131898,11.2300220682,12.1913754555,10.2464281128,1.37504711192,2.80758013955,1.19794597541,15.5907389598,8.11827968959,7.46728145777,2.19232464749,2.19557314613,2.50131945981,-931.592,10.2785,-308.965,316.48,95.36,-141.12,-857.66,289.872,-286.578,286.08,70.4,173.28,204.1975,-830.7895,-503.372,-231.68,179.68,-62.4,-960.567,-15.372,-327.875,312.32,92.8,-146.56,-880.047,261.507,-316.041,283.84,67.52,171.52,183.915,-841.8,-523.868,-236.48,175.04,-64.32,-905.118,38.491,-292.434,318.4,102.4,-135.04,-836.859,309.636,-275.659,287.68,74.88,175.04,244.488,-808.25,-489.098,-229.44,182.08,-56.96,8.0215,8.7535,5.734,1.92,2.56,1.92,6.832,8.54,5.3985,0.96,2.88,0.8,5.8255,5.3375,3.965,1.92,2.08,1.76,-562330.309077,-12403296.0067,-8709680.94439,14444031.0363,12394498.2157,-5291719.66812,-191259.47442,-4165505.29432,20938837.5968,1516986.5728,1012320.4608,-2090547.712,-2223711.744,2478307.84,714824.8064,-676866.9696,614034.8416,-552075.5712,2895412.48317,2713961.73881,2964367.42479,386330.247168,350435.002368,270661.650432,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0552215376005,0.0567816574442
-929.02024,23.93884,-313.54,315.6992,92.0704,-139.6224,-855.36884,298.79508,-285.03348,286.0864,69.2736,173.7024,201.81606,-832.00096,-503.69652,-230.7392,179.9808,-60.2496,5.43582715899,10.3972216546,7.5880077069,1.98003216135,2.66891510543,3.69066420038,4.98490805676,8.24638819081,3.78865377273,1.89691724648,2.63353584369,0.711782438671,3.92605420956,5.03272935477,3.65608251679,2.96991032861,2.07695531006,3.60169346836,-929.4875,27.1145,-313.0825,316.48,92.32,-139.52,-855.708,301.4315,-285.7545,286.08,68.16,173.44,201.3915,-831.8265,-504.47,-230.72,180.8,-60.8,-946.659,-4.148,-327.875,312.32,88.0,-146.56,-862.784,281.393,-293.654,284.16,65.6,172.48,193.248,-841.861,-510.021,-236.48,176.96,-63.04,-915.183,38.491,-298.656,318.4,95.36,-135.04,-841.617,311.71,-277.306,289.6,74.56,175.04,213.195,-818.254,-492.941,-227.2,182.4,-52.48,2.8365,6.649,5.978,0.96,2.08,1.76,2.562,3.843,2.623,1.6,0.64,0.32,2.4705,3.4465,2.1045,1.28,1.28,1.6,-1111933.40278,-12779270.7324,-8395563.30409,14564184.0984,12190198.7498,-5082418.44891,-377989.513217,-4258207.63152,20953905.2318,1453253.8368,991028.9408,-2076365.4144,-2204078.4896,2484731.6992,695333.1712,-643076.096,601713.4592,-542391.296,2886462.70286,2706856.92936,2960158.83894,382986.067968,350483.472384,267869.362176,0.109677123795,0.109677123795,0.109677123795,0.0552771237955,0.0551492138136,0.0550422512259
-927.73436,32.63134,-314.30128,316.5696,88.9856,-139.872,-854.09638,304.26678,-282.88262,286.5536,66.7328,174.4,199.85796,-831.97412,-504.8665,-229.9968,180.6336,-59.5456,6.44025462466,10.4877675196,5.57927275562,0.4616880332,1.94946983562,2.36042030156,5.27672340336,5.82528588926,4.66569999417,1.97804525732,4.83748986149,0.851464620522,3.06959758249,5.53151067482,3.25491450118,1.70270072532,1.82959422824,3.28329356592,-927.688,31.6895,-312.8385,316.48,88.0,-139.84,-854.122,303.963,-283.6195,286.08,68.16,174.08,199.531,-832.711,-505.568,-230.4,180.8,-60.16,-946.659,16.165,-323.91,315.84,84.48,-144.0,-862.418,288.408,-290.726,284.16,58.24,173.44,193.431,-842.288,-511.302,-231.68,176.96,-63.04,-913.78,61.793,-303.414,318.4,91.84,-136.0,-843.081,313.906,-270.779,289.6,74.56,175.36,206.546,-818.986,-497.211,-227.2,182.4,-52.48,4.331,4.941,4.819,0.16,1.6,0.48,4.392,4.2395,2.6535,1.92,2.56,0.64,2.013,3.355,1.342,1.28,0.96,0.96,-1511551.74944,-12993350.5231,-8313831.04048,14579143.0506,12081034.6603,-5045132.10887,-513748.676328,-4303010.99064,21002238.6181,1408503.808,956471.5008,-2077357.568,-2213962.4448,2498761.1136,684860.6208,-622272.512,581909.504,-538032.0256,2882171.22035,2706495.06888,2961194.81357,383125.530624,351028.893696,267269.19168,0.109677123795,0.109677123795,0.109677123795,0.0534653937903,0.0557687638222,0.055483612445
-928.19918,35.54714,-313.5522,317.568,87.9168,-142.0992,-853.7133,304.82432,-283.09734,286.3296,65.376,174.432,200.46064,-831.37632,-506.02672,-231.3088,180.9024,-58.1056,6.90512337237,11.2017581156,5.35688371724,0.968495740827,2.32506811943,1.95635972152,5.49264608454,6.29602320974,6.52741512885,1.39380480699,3.90727731291,1.29154790852,4.58957708622,6.25118333259,3.84466968173,0.817999119804,1.48507583645,3.03787041198,-928.4505,32.757,-312.198,317.12,87.04,-141.44,-853.207,305.061,-282.3995,286.08,65.6,173.76,199.0735,-832.4975,-506.849,-231.68,181.44,-59.2,-942.084,12.078,-325.069,316.48,84.48,-144.32,-867.481,292.922,-297.68,284.16,58.24,172.48,193.431,-845.155,-514.596,-232.64,177.92,-61.76,-913.78,61.793,-301.95,319.04,91.84,-139.84,-843.081,317.383,-270.779,288.0,71.68,176.32,211.487,-818.986,-497.211,-230.08,182.4,-52.48,5.124,7.686,3.2635,0.64,1.28,1.6,5.002,4.392,4.3005,1.6,1.6,1.28,2.257,4.27,2.5315,0.64,0.96,1.92,-1647717.77041,-13011479.25,-8332256.61386,14551144.6875,12084445.0126,-5072358.23424,-557161.601933,-4313634.66146,21034947.7151,1395956.8384,936118.3744,-2092229.8368,-2256322.8672,2497283.2768,671969.3824,-624594.7392,570079.0272,-525597.9008,2884002.46607,2706002.35438,2962527.05399,386343.456768,350112.18432,268853.409792,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0551145750129,0.0556964400353
-928.32728,17.9645,-302.2855,319.4432,83.6928,-141.856,-852.1395,301.39734,-279.9107,287.5392,64.6144,172.672,195.78194,-832.5341,-505.78028,-230.7776,181.9136,-57.9136,18.4499307229,28.4166553847,23.3197383401,2.09526460381,9.55085232636,1.80481134748,15.1405797092,7.41572772588,16.8787,1.56788244457,4.83521588349,2.2500346664,13.9498249013,7.13537575535,5.95436545079,2.76661421958,2.65599228915,3.23911454567,-931.836,27.7245,-310.6425,319.04,84.48,-141.44,-855.22,302.011,-283.8635,287.04,65.28,172.8,200.507,-832.7415,-507.8555,-231.04,181.44,-57.28,-956.846,-43.127,-325.069,317.12,48.32,-144.32,-867.481,285.602,-297.68,285.44,57.28,168.64,151.463,-847.717,-514.596,-233.28,177.92,-61.76,-859.002,49.837,-218.075,323.84,90.24,-137.28,-787.815,317.383,-216.184,290.24,71.68,176.32,211.487,-817.583,-488.305,-224.32,186.88,-52.48,4.148,17.08,6.8625,0.96,4.16,0.96,3.538,6.344,5.795,1.28,3.2,0.96,4.9105,5.734,2.7755,0.96,1.6,3.2,-840728.816393,-12841578.4421,-8148833.6287,14047582.3863,11937308.8064,-4954380.7329,-294976.139071,-4217492.06998,21053917.0642,1335997.6448,928654.1312,-2098873.5488,-2265644.8512,2482400.4608,668312.8832,-594196.992,558152.0896,-526809.9072,2865547.50602,2687703.61404,2962614.759,387811.301376,350100.996096,269190.131712,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0544771237955,0.055483612445
-674.0439,353.93298,-225.55726,294.9504,-5.952,-138.6176,-710.91596,513.61634,-92.42476,287.5456,-0.032,137.792,177.7052,-846.78248,-495.60914,-224.3904,190.1696,-61.5424,337.790287427,492.450897704,80.7998747848,46.5887928567,109.906337433,8.10268561898,194.519305085,273.031629773,222.639825422,13.1217310078,82.4864478566,45.3110960362,35.8302036572,23.2547055567,13.8141005122,6.72983356704,7.7199069839,4.79890760903,-851.377,44.2555,-230.702,317.12,48.32,-139.36,-790.2245,319.8535,-204.5025,289.44,57.28,168.64,188.063,-839.7565,-499.9255,-224.32,186.88,-61.76,-956.846,-43.127,-323.117,153.92,-240.64,-164.8,-867.298,285.602,-297.131,259.84,-160.96,47.36,54.961,-925.614,-513.62,-233.28,180.48,-70.72,58.072,1340.536,-69.052,323.84,89.6,-129.28,-217.892,1001.193,325.74,301.12,71.68,172.8,219.417,-817.583,-458.171,-201.6,212.16,-48.32,88.755,74.847,67.9235,6.4,41.28,2.08,67.3135,29.219,83.936,2.88,12.8,4.16,17.995,13.6335,8.6315,6.4,5.44,3.84,-3695507.39551,-15797425.5878,-7504828.46731,8905003.07358,5265001.50018,-4420234.76994,-2160901.60266,637824.438984,20976697.4471,146114.7648,33724.1088,-2131226.5216,-2036240.6912,2000743.5264,690348.1344,43254.1696,186449.6128,-585756.672,2980855.78708,2819094.31779,2988790.62117,361684.727808,332095.193088,271292.737536,0.109677123795,0.109677123795,0.109677123795,0.0549595287877,0.0534653937903,0.0562165300137
-232.49662,846.46528,-142.03972,204.5376,-168.5824,-148.3776,-393.70986,832.83422,128.14392,246.0416,-141.0368,81.2224,112.08506,-854.61366,-496.3509,-206.1056,201.4656,-51.2832,295.120173218,373.335075714,49.1585148059,75.8742522483,102.748042328,14.4551392328,226.029578061,201.110871595,134.17948249,42.7811943433,95.6439864799,38.6289542473,63.7134825971,27.830126501,26.8352339518,13.6853551156,7.42319719797,13.1016941561,-66.7035,972.7365,-121.817,153.92,-240.64,-157.44,-247.538,925.98,159.881,236.8,-186.88,63.68,71.4005,-854.7625,-491.965,-201.6,200.64,-48.32,-843.752,-25.254,-234.728,129.92,-249.6,-164.8,-792.634,323.361,-192.821,194.88,-223.68,47.36,38.674,-925.614,-550.83,-224.32,186.88,-70.72,58.072,1340.536,-69.052,323.84,48.32,-129.28,-167.994,1001.193,325.74,301.12,57.28,168.64,219.417,-783.057,-453.23,-185.6,212.16,-33.28,60.8475,86.4675,32.5435,24.0,8.96,7.36,68.6555,38.7045,32.513,37.12,36.64,14.4,31.232,19.2455,17.934,16.0,7.2,12.48,-4660503.65071,-14475580.0297,-4797966.1239,2254330.72186,-1455739.51414,-2772081.29276,-5215352.9265,6609285.64085,21221156.066,-1349251.072,-1543480.0128,-2072741.5808,-1467658.5472,1063699.3536,536744.6528,1309370.4704,-399039.1808,-514443.5712,3058874.95677,2923740.72735,2984537.51415,326383.742976,298485.374976,258335.760384,0.109677123795,0.109677123795,0.109677123795,0.055517087629,0.0552771237955,0.0562165300137
-69.09226,976.25986,-124.05082,142.656,-241.344,-156.4864,-224.36898,938.22514,159.52842,201.1776,-217.3696,66.208,73.04872,-838.2559,-520.15676,-197.1136,198.496,-35.3344,38.183284351,37.3805069639,20.7072131014,6.61278277278,5.15269560521,4.65156737455,21.4287736537,23.4529057279,18.1083646551,6.42250124484,4.71695196499,9.52337419196,20.2004932752,26.0045432548,29.7034559266,6.1036978169,9.08692951442,6.08676339609,-80.276,967.155,-120.353,144.32,-240.64,-157.44,-227.6215,939.0035,157.7155,200.0,-216.64,67.84,72.4375,-840.4275,-530.0595,-199.04,195.2,-35.2,-129.381,895.053,-180.072,129.92,-249.6,-164.8,-255.895,878.217,129.076,194.56,-223.68,51.2,38.674,-884.927,-556.198,-204.48,186.88,-48.32,16.958,1072.197,-88.755,153.92,-232.64,-150.4,-167.994,999.18,222.223,213.76,-211.52,78.4,118.279,-783.057,-453.23,-185.6,212.16,-27.52,19.7335,22.631,10.492,2.72,4.16,4.8,13.115,12.2305,10.8885,4.48,4.8,9.92,15.128,19.6725,16.3785,4.16,7.36,1.92,-3329675.23024,-10537853.7299,-3054437.97289,408801.305811,-1786422.65201,-1921617.67059,-6065670.09755,7480639.74588,21804263.9441,-1720052.736,-2186210.7136,-1954709.504,-1115868.8768,663783.8336,348237.6192,1889201.8688,-718849.536,-352762.9824,2929589.14428,2872182.9399,2941616.14753,309532.710912,276778.985472,238979.487744,0.109677123795,0.109677123795,0.109677123795,0.0552215376005,0.0534653937903,0.055555936232
-125.26716,959.4751,-128.90764,150.1248,-231.5456,-149.6704,-251.86534,934.9226,141.70422,200.1792,-211.8464,79.1936,121.07646,-809.97752,-551.57908,-207.3408,183.392,-30.2848,34.7612751776,16.415816298,12.6808513669,5.53184028692,6.95632896289,3.8314785449,22.0113237472,15.693293012,16.3995705911,6.30786805189,4.0595831116,6.51111227364,38.1744686937,25.8222545106,22.2579564442,8.50030113349,9.0489866836,2.96186579034,-124.135,957.761,-128.0085,149.44,-232.64,-150.4,-252.1435,936.411,138.0735,197.44,-211.52,78.4,118.7975,-805.688,-553.392,-204.48,186.88,-30.72,-187.636,935.313,-159.515,143.04,-242.56,-157.44,-298.29,893.04,120.658,194.56,-217.6,67.84,57.706,-859.917,-588.711,-224.64,168.32,-35.2,-67.222,999.119,-108.946,160.96,-218.24,-143.68,-210.816,976.122,191.845,212.16,-203.84,89.92,198.494,-746.64,-501.359,-196.8,195.2,-26.88,29.3105,11.7425,7.0455,3.84,3.84,2.88,13.3895,10.4615,8.601,2.88,4.48,2.88,30.744,16.836,16.9275,5.44,6.08,2.88,-6000542.08945,-11770630.2617,-4861064.79907,817787.764861,-1774694.94188,-3375833.76639,-6183290.77732,6625269.11821,22316873.4475,-1736127.6928,-2119281.3568,-1897458.8928,-1122642.1248,794410.2912,313656.1152,1733894.9632,-837594.3168,-278149.12,2863620.41344,2875788.68155,2932746.20723,295937.163264,273962.698752,233108.742144,0.109677123795,0.109677123795,0.109677123795,0.0548872050008,0.0550422512259,0.0557687638222
-177.22452,947.88632,-147.7908,159.1424,-220.3008,-145.76,-279.74478,931.68106,119.30746,207.6992,-204.9472,88.0576,173.10214,-778.35268,-583.93226,-221.7152,169.0688,-33.248,27.3387258344,18.1941870238,16.0642686394,5.46757809638,6.58427819582,3.80369504561,16.3009326093,18.8061019814,14.5939896673,6.59926900194,4.50380418757,5.27434946131,26.6828386631,23.6640995776,18.3606498445,9.36348871735,8.63706261179,4.91228663659,-185.6535,945.195,-154.7875,160.96,-218.24,-145.92,-281.9115,926.224,119.6515,211.52,-203.84,89.92,178.8215,-783.484,-589.321,-224.64,168.32,-34.24,-215.086,918.965,-173.118,149.44,-232.64,-150.4,-306.037,893.04,89.609,197.12,-212.16,78.4,119.316,-832.711,-613.111,-230.4,160.96,-41.28,-119.987,993.69,-122.0,164.8,-212.8,-138.88,-250.954,976.122,146.034,215.04,-197.76,93.12,204.533,-733.769,-547.963,-204.48,186.88,-26.88,19.825,12.078,9.1805,3.84,5.44,2.72,14.701,11.7425,10.0345,1.44,3.68,2.72,18.239,18.422,14.6705,5.76,7.04,3.52,-8391545.73295,-13032241.3434,-6711291.22598,1327029.6739,-1661547.34692,-5073787.92802,-7003860.74504,5560502.14025,22714524.6838,-1751170.4576,-2127096.5248,-1870291.968,-1159591.0144,916139.2128,370051.584,1605856.1536,-901229.3632,-279862.8864,2859226.86539,2884060.15177,2935149.61967,285577.316352,278964.320256,237101.16864,0.110477123795,0.110477123795,0.110477123795,0.0550422512259,0.0549595287877,0.055555936232
-205.88598,943.39062,-154.38124,164.6976,-215.0656,-145.0624,-300.18954,928.06254,108.09932,213.1072,-198.4,92.2112,200.66194,-763.80784,-596.82278,-231.2704,160.9408,-39.1296,12.4427481812,16.6061634027,9.10760323809,1.88277514324,1.33611400711,3.52490712502,14.3814923179,13.645911385,8.37999377432,2.69025429281,3.35801846332,1.18245953842,12.1873372094,12.9793102303,6.8203182075,2.44127914012,2.3509962484,3.15750341884,-205.8445,941.8705,-155.611,164.48,-215.36,-146.56,-299.815,926.163,108.9765,212.48,-197.76,92.48,200.812,-763.8725,-595.421,-230.4,161.28,-40.32,-236.314,917.562,-173.118,160.96,-218.24,-149.12,-326.228,903.898,89.609,209.6,-203.84,89.92,174.887,-794.464,-613.111,-236.8,156.8,-41.92,-182.939,993.69,-135.237,168.32,-212.8,-138.88,-275.354,968.009,123.098,219.52,-192.96,94.08,224.114,-733.769,-585.783,-224.64,168.32,-30.72,9.2415,10.309,6.1915,0.64,0.96,2.56,11.285,4.9715,5.734,1.6,1.92,0.64,7.5945,7.076,5.4595,0.96,0.96,1.6,-9710773.28847,-13929152.1137,-7662018.77458,1585320.63397,-1622846.37199,-5987161.38089,-7283536.45956,5018030.12723,22794568.7818,-1770991.2064,-2113920.6144,-1860808.704,-1194574.4384,982672.7936,452733.7472,1559760.4864,-914730.8032,-314713.1904,2870166.00303,2890687.69073,2940685.71528,283318.099968,279900.168192,242821.564416,0.110477123795,0.110477123795,0.110477123795,0.0544771237955,0.0551492138136,0.0562165300137
-210.67692,944.97906,-144.87378,166.4192,-216.5632,-146.2592,-311.2403,923.90966,112.47058,215.168,-196.4416,92.8,207.44148,-764.69112,-592.32464,-234.0416,160.1216,-39.9488,14.1148466132,12.5962161769,7.80251274216,1.73911683334,1.66714779189,3.00350984017,10.1795768463,16.3927846281,9.69455089025,2.52617655757,2.68314991009,1.29905812033,9.5115916507,8.43728432291,12.1348277413,1.88977814571,2.26896924616,1.99055433485,-210.5415,946.3235,-145.3935,166.4,-215.84,-147.04,-309.697,926.651,110.593,215.36,-196.8,92.8,206.485,-764.513,-594.9025,-234.56,160.32,-40.32,-247.111,915.915,-159.759,163.84,-218.88,-149.76,-334.951,887.794,98.454,210.88,-201.28,90.88,194.041,-778.787,-609.329,-236.8,156.8,-41.92,-189.588,968.68,-129.686,169.28,-212.8,-141.76,-293.532,949.16,138.165,219.52,-192.96,94.72,228.079,-748.714,-563.579,-230.08,162.56,-36.16,10.9495,7.4725,6.283,1.92,0.8,2.4,7.2285,11.4375,7.9605,0.32,2.24,1.12,7.7165,7.015,7.3505,0.96,2.24,1.6,-9953651.327,-14378842.8559,-7932157.13074,1525786.64703,-1748549.57353,-6144388.42559,-6847980.45304,5191556.80405,22650402.7969,-1802032.64,-2113553.408,-1873727.2832,-1216858.4192,998501.4784,467469.2096,1583716.0448,-911494.656,-319915.9296,2876332.12006,2890786.64112,2936825.60391,288004.644864,280541.036544,246068.957184,0.110477123795,0.110477123795,0.110477123795,0.0552771237955,0.055517087629,0.0562165300137
